長野,,,,,,,,,,,,,,,,,,,,
,施設名,実施場所名,施設住所,広さ,屋内・屋外,発注先,金額（平日）,金額（土日祝日）,通信催事可否,机貸出,椅子貸出,電源貸出,注意事項,AGでの手配実績,過去実施時代理店、店舗,AGでの過去実績（PIのみ 期間すべて）,過去トラブルなど,場所（Google Map）,その他備考,区画写真
,Aコープ長野,Aコープこまがね,駒ヶ根市東町3-12,1～2台分程,屋内（風除室含む）,グラスト,"38,000","44,000",要確認,,,,,,,,,,,
,Aコープ長野,Aコープ七久保,上伊那郡飯島町七久保1539-2,現地確認,屋外,グラスト,"38,000","44,000",要確認,,,,,,,,,,,
,Aコープ長野,Aコープリカまつかわ,下伊那郡松川町大字元大島3274-6,1～2台分程,屋内（風除室含む）,グラスト,"38,000","44,000",要確認,,,,,,,,,,,
,Aコープ長野,Aコープたかぎ,下伊那郡喬木村阿島1282,現地確認,屋外,グラスト,"38,000","44,000",要確認,,,,,,,,,,,
,Aコープ長野,Aコープファーマーズいいだ,飯田市曙町142,1～2台分程,屋内（風除室含む）,グラスト,"38,000","44,000",要確認,,,,,,,,,,,
,Aコープ長野,Aコープあいぱんいいだ,飯田市桐林1040-2,1～2台分程,屋内（風除室含む）,グラスト,"38,000","44,000",要確認,,,,,,,,,,,
,Aコープ長野,Aコープ宮田,上伊那郡宮田村3328,現地確認,屋内（風除室含む）,グラスト,"38,000","44,000",要確認,,,,,,,,,,,
,Aコープ長野,Aコープファーマーズうえだ,上田市国分上沖80,1～2台分程,屋内（風除室含む）,グラスト,"38,000","44,000",要確認,,,,,,,,,,,
,Aコープ長野,Aコープ白馬,北安曇郡白馬村北城6398-1,1～2台分程,屋内（風除室含む）,グラスト,"38,000","44,000",要確認,,,,,,,,,,,
,Aコープ長野,Aコープおみ,東筑摩郡麻績村麻3885ｰイ,1台分程,屋内（風除室含む）,グラスト,"38,000","44,000",要確認,,,,,,,,,,,
,コメリ,コメリハード＆グリーン明科,安曇野市明科七貴８９２９番,1.8m×1.8m～,屋内（風除室含む）,グラスト,"35,000","35,000",要確認,,,,契約行為不可,,,,,,,
,コメリ,コメリハード＆グリーン飯島,上伊那郡飯島町七久保１９１１,1.8m×1.8m～,屋内（風除室含む）,グラスト,"35,000","35,000",要確認,,,,契約行為不可,,,,,,,
,コメリ,コメリハード＆グリーン飯田山本,飯田市山本５６２５－１,1.8m×1.8m～,屋内（風除室含む）,グラスト,"35,000","35,000",要確認,,,,契約行為不可,,,,,,,
,コメリ,コメリハード＆グリーン飯田桐林,飯田市桐林１０３７番地－１,1.8m×1.8m～,屋内（風除室含む）,グラスト,"35,000","35,000",要確認,,,,契約行為不可,,,,,,,
,コメリ,コメリハード＆グリーン牟礼,上水内郡飯綱町大字平出字行人塚２９５７－１番地,1.8m×1.8m～,屋内（風除室含む）,グラスト,"35,000","35,000",要確認,,,,契約行為不可,,,,,,,
,コメリ,コメリハード＆グリーン飯山,飯山市大字飯山４７９３－１,1.8m×1.8m～,屋内（風除室含む）,グラスト,"35,000","35,000",要確認,,,,契約行為不可,,,,,,,
,コメリ,コメリハード＆グリーン上牧,伊那市上牧６９００番地,1.8m×1.8m～,屋内（風除室含む）,グラスト,"35,000","35,000",要確認,,,,契約行為不可,,,,,,,
,コメリ,コメリハード＆グリーン伊那,伊那市美篶上川手５７５０－７,1.8m×1.8m～,屋内（風除室含む）,グラスト,"35,000","35,000",要確認,,,,契約行為不可,,,,,,,
,コメリ,コメリハード＆グリーン丸子,上田市長瀬２８４９番地,1.8m×1.8m～,屋内（風除室含む）,グラスト,"35,000","35,000",要確認,,,,契約行為不可,,,,,,,
,コメリ,コメリハード＆グリーン武石,上田市武石沖鳥羽２２４－１,1.8m×1.8m～,屋内（風除室含む）,グラスト,"35,000","35,000",要確認,,,,契約行為不可,,,,,,,
,コメリ,コメリハード＆グリーン上田小泉,上田市小泉１８５番２,1.8m×1.8m～,屋内（風除室含む）,グラスト,"35,000","35,000",要確認,,,,契約行為不可,,,,,,,
,コメリ,コメリハード＆グリーン真田,上田市真田町本原６３２－１０,1.8m×1.8m～,屋内（風除室含む）,グラスト,"35,000","35,000",要確認,,,,契約行為不可,,,,,,,
,コメリ,コメリハード＆グリーン大桑須原,木曽郡大桑村大字須原１０２７－１,1.8m×1.8m～,屋内（風除室含む）,グラスト,"35,000","35,000",要確認,,,,契約行為不可,,,,,,,
,コメリ,コメリハード＆グリーン大町,大町市大字大町１８６６－１,1.8m×1.8m～,屋内（風除室含む）,グラスト,"35,000","35,000",要確認,,,,契約行為不可,,,,,,,
,コメリ,コメリハード＆グリーン長野小川,上水内郡小川村夏和２４４３,1.8m×1.8m～,屋内（風除室含む）,グラスト,"35,000","35,000",要確認,,,,契約行為不可,,,,,,,
,コメリ,コメリハード＆グリーン小布施,上高井郡小布施町中松５６６番地,1.8m×1.8m～,屋内（風除室含む）,グラスト,"35,000","35,000",要確認,,,,契約行為不可,,,,,,,
,コメリ,コメリハード＆グリーン軽井沢,北佐久郡軽井沢町大字長倉字儘田２６９３,1.8m×1.8m～,屋内（風除室含む）,グラスト,"35,000","35,000",要確認,,,,契約行為不可,,,,,,,
,コメリ,コメリハード＆グリーン木島平,下高井郡木島平村上木島字蛭川５６８７番地,1.8m×1.8m～,屋内（風除室含む）,グラスト,"35,000","35,000",要確認,,,,契約行為不可,,,,,,,
,コメリ,コメリハード＆グリーン木曽,木曽郡木曽町日義１７７７番,1.8m×1.8m～,屋内（風除室含む）,グラスト,"35,000","35,000",要確認,,,,契約行為不可,,,,,,,
,コメリ,コメリハード＆グリーン小海,南佐久郡小海町大字豊里１８５６番地,1.8m×1.8m～,屋内（風除室含む）,グラスト,"35,000","35,000",要確認,,,,契約行為不可,,,,,,,
,コメリ,コメリハード＆グリーン駒ヶ根福岡,駒ヶ根市赤穂９２８２－１,1.8m×1.8m～,屋内（風除室含む）,グラスト,"35,000","35,000",要確認,,,,契約行為不可,,,,,,,
,コメリ,コメリハード＆グリーン小諸小原,小諸市小原１６４６－２,1.8m×1.8m～,屋内（風除室含む）,グラスト,"35,000","35,000",要確認,,,,契約行為不可,,,,,,,
,コメリ,コメリハード＆グリーン信濃町,上水内郡信濃町大字古間字土器田８８０,1.8m×1.8m～,屋内（風除室含む）,グラスト,"35,000","35,000",要確認,,,,契約行為不可,,,,,,,
,コメリ,コメリハード＆グリーン須坂,須坂市臥竜六丁目２番２８号,1.8m×1.8m～,屋内（風除室含む）,グラスト,"35,000","35,000",要確認,,,,契約行為不可,,,,,,,
,コメリ,コメリハード＆グリーン諏訪湖南,諏訪市大字湖南３６２３－１,1.8m×1.8m～,屋内（風除室含む）,グラスト,"35,000","35,000",要確認,,,,契約行為不可,,,,,,,
,コメリ,コメリハード＆グリーン高山,上高井郡高山村大字高井字千本前６４３６－１,1.8m×1.8m～,屋内（風除室含む）,グラスト,"35,000","35,000",要確認,,,,契約行為不可,,,,,,,
,コメリ,コメリハード＆グリーン辰野,上伊那郡辰野町大字平出２０５２－２,1.8m×1.8m～,屋内（風除室含む）,グラスト,"35,000","35,000",要確認,,,,契約行為不可,,,,,,,
,コメリ,コメリハード＆グリーン坂北,東筑摩郡筑北村坂北４８６１番１,1.8m×1.8m～,屋内（風除室含む）,グラスト,"35,000","35,000",要確認,,,,契約行為不可,,,,,,,
,コメリ,コメリハード＆グリーン更埴,千曲市大字稲荷山２０５４－１,1.8m×1.8m～,屋内（風除室含む）,グラスト,"35,000","35,000",要確認,,,,契約行為不可,,,,,,,
,コメリ,コメリハード＆グリーン戸倉,千曲市大字上徳間３５８－１,1.8m×1.8m～,屋内（風除室含む）,グラスト,"35,000","35,000",要確認,,,,契約行為不可,,,,,,,
,コメリ,コメリハード＆グリーン上山田,千曲市大字上山田８９９－３,1.8m×1.8m～,屋内（風除室含む）,グラスト,"35,000","35,000",要確認,,,,契約行為不可,,,,,,,
,コメリ,コメリハード＆グリーン茅野玉川,茅野市玉川１０９０４番地,1.8m×1.8m～,屋内（風除室含む）,グラスト,"35,000","35,000",要確認,,,,契約行為不可,,,,,,,
,コメリ,コメリハード＆グリーン豊丘,下伊那郡豊丘村神稲９１１４－１,1.8m×1.8m～,屋内（風除室含む）,グラスト,"35,000","35,000",要確認,,,,契約行為不可,,,,,,,
,コメリ,コメリハード＆グリーン母袋,長野市稲葉字母袋沖７１０,1.8m×1.8m～,屋内（風除室含む）,グラスト,"35,000","35,000",要確認,,,,契約行為不可,,,,,,,
,コメリ,コメリハード＆グリーン安茂里,長野市差出南２－２１－５,1.8m×1.8m～,屋内（風除室含む）,グラスト,"35,000","35,000",要確認,,,,契約行為不可,,,,,,,
,コメリ,コメリハード＆グリーン信州新町,長野市信州新町新町９０５,1.8m×1.8m～,屋内（風除室含む）,グラスト,"35,000","35,000",要確認,,,,契約行為不可,,,,,,,
,コメリ,コメリハード＆グリーン篠ノ井村山,長野市篠ノ井山布施字本郷平８６１１番,1.8m×1.8m～,屋内（風除室含む）,グラスト,"35,000","35,000",要確認,,,,契約行為不可,,,,,,,
,コメリ,コメリハード＆グリーン白馬,北安曇郡白馬村神城２４１９４－４,1.8m×1.8m～,屋内（風除室含む）,グラスト,"35,000","35,000",要確認,,,,契約行為不可,,,,,,,
,コメリ,コメリハード＆グリーン松川,北安曇郡松川村５７９１－９,1.8m×1.8m～,屋内（風除室含む）,グラスト,"35,000","35,000",要確認,,,,契約行為不可,,,,,,,
,コメリ,コメリハード＆グリーン松本島内,松本市大字島内３４４１－１,1.8m×1.8m～,屋内（風除室含む）,グラスト,"35,000","35,000",要確認,,,,契約行為不可,,,,,,,
,コメリ,コメリハード＆グリーン波田,松本市波田５４２２,1.8m×1.8m～,屋内（風除室含む）,グラスト,"35,000","35,000",要確認,,,,契約行為不可,,,,,,,
,コメリ,コメリハード＆グリーン野辺山,南佐久郡南牧村板橋８８０番地１１６,1.8m×1.8m～,屋内（風除室含む）,グラスト,"35,000","35,000",要確認,,,,契約行為不可,,,,,,,
,コメリ,コメリハード＆グリーン南箕輪,上伊那郡南箕輪村２６２９－２,1.8m×1.8m～,屋内（風除室含む）,グラスト,"35,000","35,000",要確認,,,,契約行為不可,,,,,,,
,コメリ,コメリハード＆グリーン上伊那宮田,上伊那郡宮田村大字桜木町１０７番１,1.8m×1.8m～,屋内（風除室含む）,グラスト,"35,000","35,000",要確認,,,,契約行為不可,,,,,,,
,コメリ,コメリハード＆グリーン御代田,北佐久郡御代田町大字馬瀬口字南浦１７７１,1.8m×1.8m～,屋内（風除室含む）,グラスト,"35,000","35,000",要確認,,,,契約行為不可,,,,,,,
,コメリ,コメリハード＆グリーン信州山形,東筑摩郡山形村字北野尻８１６４－２,1.8m×1.8m～,屋内（風除室含む）,グラスト,"35,000","35,000",要確認,,,,契約行為不可,,,,,,,
,コメリ,コメリハード＆グリーン山ノ内,下高井郡山ノ内町大字平穏字川原４１５１－１,1.8m×1.8m～,屋内（風除室含む）,グラスト,"35,000","35,000",要確認,,,,契約行為不可,,,,,,,
,ミノワボウル,ミノワボウル,上伊那郡南箕輪村久保３０２,長机1～2台程,屋内（風除室含む）,グラスト,"30,000","30,000",要確認,,,,,,,,,,,
,ベルシャイン,ベルシャイン伊北,上伊那郡箕輪町中箕輪３０１１−１,長机1～2台程,屋内（風除室含む）,グラスト,"20,000","20,000",要確認,,,,,,,,,,,
,ベルシャイン,ベルシャイン駒ケ根,駒ヶ根市赤穂１５６８,長机1～2台程,屋内（風除室含む）,グラスト,"20,000","20,000",要確認,,,,,,,,,,,
,ショッピングセンターウイングロード,ショッピングセンターウイングロード,塩尻市大門一番町７−１,64㎡,屋内（風除室含む）,グラスト,"18,000","18,000",要確認,,,,,,,,,,,
,アールエフCone,アールエフCone,長野市鶴賀南千歳町８２６,長机1台程,屋内（風除室含む）,グラスト,"40,000","40,000",要確認,,,,,,,,,,,
,オギノ,オギノ茅野ショッピングセンター①　ギフトコーナー,茅野市塚原1丁目17-1,長机2台程,屋内（風除室含む）,グラスト,"30,000","30,000",要確認,,,,,,,,,,,
,オギノ,オギノ茅野ショッピングセンター②　店内スペース,,長机1～2台程,屋内（風除室含む）,グラスト,"20,000","20,000",要確認,,,,,,,,,,,
,イオンタウン,イオンタウン松本村井,松本市村井町南2丁目21-45,10㎡,屋外,ダイエースペース,"32,850","42,850",要確認,,,,"20日・30日は土日祝料金・電気代300円/日　サイネージ料,500円/週",,,,,,,
,ベルビア,ベルビア,茅野市ちの3502-1,長机3台程,屋内（風除室含む）,グラスト,"20,000","20,000",要確認,,,,,,,,,,,
,西友,西友中野駅前,長野県中野市大字岩船字西条境420,,屋内（風除室含む）,グラスト,"30,000","35,000",要確認,,,,,,,,,,,
,カインズ,カインズ中野,長野県中野市七瀬字街渠635,,屋内（風除室含む）,グラスト,"35,000","35,000",要確認,,,,事前研修必須,,,,,,,
,カインズ,カインズ飯山,長野県飯山市静間1967,,屋内（風除室含む）,グラスト,"35,000","35,000",要確認,,,,事前研修必須,,,,,,,
,カインズ,カインズホーム豊野赤沼,長野県長野市大字赤沼2399-1,,屋内（風除室含む）,グラスト,"35,000","35,000",要確認,,,,事前研修必須,,,,,,,
,ラム―,ラム―長野,長野県長野市稲葉2445-6,,屋外,グラスト,"35,000","35,000",要確認,,,,,,,,,,,
,西友,西友古里,長野県長野市上駒沢字寺浦1024-1,,屋内（風除室含む）,グラスト,"30,000","35,000",要確認,,,,,,,,,,,
,西友,西友高田,長野県長野市大字高田字中村沖309-6,,屋内（風除室含む）,グラスト,"30,000","35,000",要確認,,,,,,,,,,,
,西友,西友三本柳,長野県長野市三本柳東2-8,,屋内（風除室含む）,グラスト,"30,000","35,000",要確認,,,,,,,,,,,
,西友,西友篠ノ井,長野県長野市篠ノ井御幣川1219-1,,屋内（風除室含む）,グラスト,"30,000","35,000",要確認,,,,,,,,,,,
,西友,西友西尾張部,長野県長野市大字西尾張部1060-12,,屋内（風除室含む）,グラスト,"30,000","35,000",要確認,,,,,,,,,,,
,西友,西友川中島,長野県長野市川中島町今井字薬師堂1814-1,長机2台程,屋内（風除室含む）,グラスト,"30,000","35,000",要確認,,,,,,,,,,,
,西友,西友長野北,長野県長野市檀田2-19-10,,屋内（風除室含む）,グラスト,"30,000","35,000",要確認,,,,,,,,,,,
,西友,西友南長野,長野県長野市稲里町中央4-8-8,,屋内（風除室含む）,グラスト,"30,000","35,000",要確認,,,,,,,,,,,
,西友,西友日詰,長野県長野市大字稲葉日詰1930-1,,屋内（風除室含む）,グラスト,"30,000","35,000",要確認,,,,,,,,,,,
,あかのれん,あかのれん長野篠ノ井,長野県長野市篠ノ井杵淵字大門東1412,長机1台程,屋内（風除室含む）,グラスト,"27,000","27,000",要確認,,,,,,,,,,,
,ラム―,ラムー須坂長野東インター,長野県須坂市井上1700-13,,屋外,グラスト,"35,000","35,000",要確認,,,,,,,,,,,
,西友,西友須坂,長野県須坂市大字須坂字金井原1539-1,,屋内（風除室含む）,グラスト,"30,000","35,000",要確認,,,,,,,,,,,
,カインズ,カインズホーム更埴,長野県千曲市大字粟佐五丁鋤1112-1,,屋内（風除室含む）,グラスト,"30,000","35,000",要確認,,,,事前研修必須,,,,,,,
,西友,西友粟佐,長野県千曲市大字粟佐1205-1,,屋内（風除室含む）,グラスト,"30,000","35,000",要確認,,,,,,,,,,,
,西友,西友戸倉,長野県千曲市大字戸倉字鎮守1953-1,,屋内（風除室含む）,グラスト,"30,000","35,000",要確認,,,,,,,,,,,
,西友,西友上山田,長野県千曲市大字上山田字神戸879-1,,屋内（風除室含む）,グラスト,"30,000","35,000",要確認,,,,,,,,,,,
,イオン,イオンスタイル上田,長野県上田市常田2-12-18,,屋内（風除室含む）,ダイエースペース,"25,000","30,000",要確認,,,,,,,,,,,
,カインズ,カインズホーム上田,長野県上田市秋和五里堂152-2,,屋内（風除室含む）,グラスト,"35,000","35,000",要確認,,,,事前研修必須,,,,,,,
,ドン・キホーテ,上田店/2Fエレベーターホール区画,長野県上田市上塩尻368-2,2㎡,屋内（風除室含む）,自由市場,"17,000","22,000",要確認,,,,,,,,,,,
,ドン・キホーテ,安曇野インター店/風除室左側スペース,安曇野市豊科南穂高1115,2㎡,屋内（風除室含む）,自由市場,"22,000","32,000",要確認,,,,,,,,,,,
,西友,西友上田東,長野県上田市常田3-298-5,,屋内（風除室含む）,グラスト,"30,000","35,000",要確認,,,,,,,,,,,
,カインズ,カインズ小諸,長野県小諸市滋野甲1442-2,,屋外,グラスト,"35,000","35,000",要確認,,,,,,,,,,,
,アクロスプラザ,アクロスプラザ佐久,長野県佐久市大字岩村田1735-1,,屋内（風除室含む）,グラスト,"25,000","30,000",要確認,,,,,,,,,,,
,ビバホーム,ビバホーム佐久インター,長野県佐久市大字小田井613-1,,屋内（風除室含む）,グラスト,ー,ー,要確認,,,,,,,,,,,
,西友,西友岩村田相生,長野県佐久市大字岩村田字観音堂2119-1,,屋内（風除室含む）,グラスト,"30,000","35,000",要確認,,,,,,,,,,,
,西友,西友佐久野沢,長野県佐久市野沢316-1,,屋内（風除室含む）,グラスト,"30,000","35,000",要確認,,,,,,,,,,,
,西友,西友望月,長野県佐久市協和字下田119-1,,屋内（風除室含む）,グラスト,"30,000","35,000",要確認,,,,,,,,,,,
,西友,西友元町,長野県松本市元町1-2-1,長机1台程,屋内（風除室含む）,グラスト,"30,000","35,000",要確認,,,,,,,,,,,
,ドン・キホーテ,①南松本店/店外,長野県松本市双葉18-22,3.8㎡程度,屋外,グラスト,"25,000","25,000",要確認,,,,,,,,,,,
,ドン・キホーテ,②南松本店/1F風除室右側スペース,長野県松本市双葉18-22,7.2㎡,屋内（風除室含む）,自由市場,"25,000","40,000",要確認,,,,,,,,,,,
,ドン・キホーテ,①茅野店/1F風除室スペース１・２,茅野市宮川1199-1,5.5㎡,屋内（風除室含む）,自由市場,"22,000","42,000",要確認,,,,,,,,,,,
,ドン・キホーテ,②茅野店/1F屋外スペース※キャンペーン専用,茅野市宮川1199-1,12.5㎡,屋外,自由市場,"17,000","27,000",要確認,,,,,,,,,,,
,ドン・キホーテ,佐久平店/風除室スペース,佐久市岩村田1788-2,8㎡,屋内（風除室含む）,自由市場,"25,000","45,000",要確認,,,,,,,,,,,
,ドン・キホーテ,長野駅前店/2F屋外スペース,長野市末広町1355-5,3.8㎡,屋外,自由市場,"16,000","16,000",要確認,,,,,,,,,,,
,ドン・キホーテ,信州中野店/屋外キャンペーンスペース,中野市江部1236,15㎡,屋外,自由市場,"20,000","30,000",要確認,,,,,,,,,,,
,ドン・キホーテ,ザ・ビッグ三郷,長野県安曇野市三郷温2716-1,,屋内（風除室含む）,グラスト,"30,000","35,000",要確認,,,,,,,,,,,
,ドン・キホーテ,ザ・ビッグ穂高,長野県安曇野市穂高有明10368-1,,屋内（風除室含む）,グラスト,"30,000","35,000",要確認,,,,,,,,,,,
,西友,西友大町,長野県大町市大字大町4622-1,,屋内（風除室含む）,グラスト,"30,000","35,000",要確認,,,,,,,,,,,
,西友,西友岡谷南,長野県岡谷市天竜町1-1-25,,屋内（風除室含む）,グラスト,"30,000","35,000",要確認,,,,,,,,,,,
,西友,西友飯田鼎,長野県飯田市鼎550,,屋内（風除室含む）,グラスト,"30,000","35,000",要確認,,,,,,,,,,,
,ベルシャイン,ベルシャイン伊那,長野県伊那市日影435-1,,屋内（風除室含む）,グラスト,"20,000","20,000",要確認,,,,,,,,,,,
,食彩館,双葉食彩館,長野県伊那市御園55,長机2台程,屋内（風除室含む）,グラスト,"20,000","20,000",要確認,,,,,,,,,,,
,デリシア,安茂里店,長野県長野市大字安茂里1524番地,屋外スペース,屋外,スペースラボ,,,要確認,,,,,,,,,,,
,デリシア,豊野店,長野県長野市豊野町豊野沖581-1,屋外スペース,屋外,スペースラボ,,,要確認,,,,,,,,,,,
,レイクウォーク,岡谷【アピタ岡谷店】,長野県岡谷市銀座一丁目1番5号,東側エスカレーター横1,屋内（風除室含む）,,,,要確認,,,,,,,,,,,
,レイクウォーク,岡谷【アピタ岡谷店】,長野県岡谷市銀座一丁目1番5号,東側エスカレーター横2,屋内（風除室含む）,,,,要確認,,,,,,,,,,,
,レイクウォーク,岡谷【アピタ岡谷店】,長野県岡谷市銀座一丁目1番5号,フードコート前,屋内（風除室含む）,,,,要確認,,,,,,,,,,,
,レイクウォーク,岡谷【アピタ岡谷店】,長野県岡谷市銀座一丁目1番5号,吹き抜け GU前,屋内（風除室含む）,,,,要確認,,,,,,,,,,,
,レイクウォーク,岡谷【アピタ岡谷店】,長野県岡谷市銀座一丁目1番5号,レイクコート,屋内（風除室含む）,,,,要確認,,,,,,,,,,,
,レイクウォーク,岡谷【アピタ岡谷店】,長野県岡谷市銀座一丁目1番5号,サービスカウンター前,屋内（風除室含む）,,,,要確認,,,,,,,,,,,
,アピタ,飯田店/1F出入り口,飯田市鼎名古熊2461番地,,屋外,自由市場,要確認,要確認,要確認,,,,,,,,,,,
,イオン,イオン木曽福島店　1F 衣料館入口,長野県木曽郡木曽町福島5398-1,要確認,屋内（風除室含む）,スペースラボ,要確認,要確認,要確認,,,,都度申請※決裁の都合上、開催日の1か月前締め切り/回答まで1週間前後,,,,,,,
,イオン,イオン諏訪ステーションパーク店　生花売場前スぺース,長野県茅野市中沖10-3,要確認,屋内（風除室含む）,スペースラボ,要確認,要確認,要確認,,,,都度申請※決裁の都合上、開催日の1か月前締め切り/回答まで1週間前後,,,,,,,
,イオン,イオン須坂駅前店　エレベータ前催事場,長野県須坂市馬場町1288,要確認,屋内（風除室含む）,スペースラボ,要確認,要確認,要確認,,,,都度申請※決裁の都合上、開催日の1か月前締め切り/回答まで1週間前後,,,,,,,
,イオン,イオンタウン長野三輪　１階　食品スーパーレジ前,長野市三輪九丁目43番24号,要確認,屋内（風除室含む）,ダイエースペース,"22,850","32,850",要確認,,,,都度申請※決裁の都合上、開催日の1か月前締め切り/回答まで1週間前後,,,,,,,
,イオン,ザ・ビッグ長野東店　風除室,長野市石渡22-1,要確認,屋内（風除室含む）,ダイエースペース,"12,000","18,000",要確認,,,,,,,,,,,
,イオン,ザ・ビッグ信州池田店　店内スペース,北安曇郡池田町会染６４４２－９,要確認,屋内（風除室含む）,ダイエースペース,"12,000","18,000",要確認,,,,,,,,,,,
,イオン,イオン木曽福島店,木曽郡木曽町福島５３９８－１,要確認,屋内（風除室含む）,ダイエースペース,"15,000","20,000",要確認,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
