茨城,,,,,,,,,,,,,,,,,,,,
,施設名,実施場所名,施設住所,広さ,屋内・屋外,発注先,金額（平日）,金額（土日祝日）,通信催事可否,机貸出,椅子貸出,電源貸出,注意事項,AGでの手配実績,過去実施時代理店、店舗,AGでの過去実績（PIのみ 期間すべて）,過去トラブルなど,場所（Google Map）,その他備考,区画写真
,BOOKOFF,BOOKOFF6号ひたちなか市毛,ひたちなか市市毛909-2,長机1台～,屋内（風除室含む）,グラスト,"45,000","45,000",要確認,,,,,,,,,,,
,BOOKOFF,BOOKOFFひたちなか馬渡,ひたちなか市馬渡2565-9,長机1台～,屋内（風除室含む）,グラスト,"45,000","45,000",要確認,,,,,,,,,,,
,BOOKOFF,BOOKOFF守谷松前台,守谷市松前台2-1-1,長机1台～,屋内（風除室含む）,グラスト,"45,000","45,000",要確認,,,,,,,,,,,
,BOOKOFF,BOOKOFF玉戸モール,筑西市玉戸字山ケ島1018-35,長机1台～,屋内（風除室含む）,グラスト,"45,000","45,000",要確認,,,,,,,,,,,
,BOOKOFF SUPER BAZAAR,BOOKOFFSUPERBAZAAR荒川沖,稲敷郡阿見町住吉2-8-7,長机1台～,屋内（風除室含む）,グラスト,"45,000","45,000",要確認,,,,,,,,,,,
,とりせん,とりせん総和①　店内スペース,古河市下大野2008-1,長机1台分程,屋内（風除室含む）,グラスト,"25,000","25,000",要確認,,,,,,,,,,,
,とりせん,とりせん総和②　屋外軒下スペース,古河市下大野2008-1,長机1台分程,屋外,グラスト,"25,000","25,000",要確認,,,,,,,,,,,
,とりせん,とりせん小堤,古河市小堤1919,長机1台分程,屋外,グラスト,"25,000","25,000",要確認,,,,,,,,,,,
,とりせん,とりせん岩井,坂東市岩井3357-1,長机1台分程,屋外,グラスト,"25,000","25,000",要確認,,,,,,,,,,,
,とりせん,とりせん結城①　レジ後方スペース,結城市新福寺6丁目11番地4,長机1台分程,屋内（風除室含む）,グラスト,"25,000","25,000",要確認,,,,,,,,,,,
,とりせん,とりせん結城②　屋外軒下スペース,結城市新福寺6丁目11番地4,長机1台分程,屋外,グラスト,"25,000","25,000",要確認,,,,,,,,,,,
,とりせん,とりせん下館①　店内入口カート置き場,筑西市玉戸1018-35,長机1台分程,屋内（風除室含む）,グラスト,"25,000","25,000",要確認,,,,,,,,,,,
,とりせん,とりせん下館②　屋外軒下スペース,筑西市玉戸1018-35,長机1台分程,屋外,グラスト,"25,000","25,000",要確認,,,,,,,,,,,
,とりせん,とりせん大沢①　レジ後方スペース,常総市大沢1938-2,長机1台分程,屋内（風除室含む）,グラスト,"25,000","25,000",要確認,,,,,,,,,,,
,とりせん,とりせん大沢②　屋外軒下スペース,常総市大沢1938-2,長机2台分程,屋外,グラスト,"30,000","30,000",要確認,,,,,,,,,,,
,とりせん,とりせん研究学園①　店内スペース,つくば市研究学園5丁目18番地1,長机1台分程,屋内（風除室含む）,グラスト,"25,000","25,000",要確認,,,,,,,,,,,
,とりせん,とりせん研究学園②　屋外軒下スペース,つくば市研究学園5丁目18番地1,長机1台分程,屋外,グラスト,"25,000","25,000",要確認,,,,,,,,,,,
,とりせん,とりせんみらい平①　店内入り口付近スペース,つくばみらい市紫峰ヶ丘1丁目2番地5,長机1台程,屋内（風除室含む）,グラスト,"25,000","25,000",要確認,,,,,,,,,,,
,とりせん,とりせんみらい平②　屋外軒下スペース,つくばみらい市紫峰ヶ丘1丁目2番地5,長机2台分程,屋外,グラスト,"30,000","30,000",要確認,,,,,,,,,,,
,とりせん,とりせん木田余①　惣菜側入口入って右側(レジ付近),土浦市木田余4583,長机2台分程,屋内（風除室含む）,グラスト,"30,000","30,000",要確認,,,,,,,,,,,
,とりせん,とりせん木田余②　屋外軒下スペース,土浦市木田余4583,長机2台分程,屋内（風除室含む）,グラスト,"30,000","30,000",要確認,,,,,,,,,,,
,ロピア,ロピアトナリエクレオ,つくば市吾妻1-7-1,長机1～2台程,屋内（風除室含む）,グラスト,"32,000","32,000",要確認,,,,都度確認,,,,,,,
,ヨークベニマル,ヨークベニマル佐和,ひたちなか市高場1484番地,長机1台分～,屋内（風除室含む）,グラスト,"20,000","20,000",要確認,,,,入店人数5名迄・水、フィットネス、不動産催事不可,,,,,,,
,ヨークベニマル,ヨークベニマル田彦西,ひたちなか市田彦字寄井新田1003番地1,長机1台分～,屋内（風除室含む）,グラスト,"20,000","20,000",要確認,,,,入店人数5名迄・水、フィットネス、不動産催事不可,,,,,,,
,ヨークベニマル,ヨークベニマル那珂湊,ひたちなか市田中後4街区20,長机1台分～,屋内（風除室含む）,グラスト,"20,000","20,000",要確認,,,,入店人数5名迄・水、フィットネス、不動産催事不可,,,,,,,
,ヨークベニマル,ヨークベニマル東大島,ひたちなか市東大島二丁目13番15号,長机1台分～,屋内（風除室含む）,グラスト,"20,000","20,000",要確認,,,,入店人数5名迄・水、フィットネス、不動産催事不可,,,,,,,
