千葉,,,,,,,,,,,,,,,,,,,,
,施設名,実施場所名,施設住所,広さ,屋内・屋外,発注先,金額（平日）,金額（土日祝日）,通信催事可否,机貸出,椅子貸出,電源貸出,注意事項,AGでの手配実績,過去実施時代理店、店舗,AGでの過去実績（PIのみ 期間すべて）,過去トラブルなど,場所（Google Map）,その他備考,区画写真
,ららぽーと,ららぽーと柏の葉⑩　315区画横エスカレーター脇,柏市若柴175,約10㎡,屋内（風除室含む）,グラスト,"55,000","110,000",実施不可,,,,,,,,,,,
,ららぽーと,ららぽーと柏の葉⑪　ストレートゾーン(242区画前),柏市若柴175,約9.2㎡,屋内（風除室含む）,グラスト,"55,000","110,000",実施不可,,,,,,,,,,,
,三井アウトレットパーク,三井アウトレットパーク幕張①　D-SITE1階階段下,千葉市美浜区ひび野2丁目6-1,約13.2㎡,屋内（風除室含む）,場所とる,"108,000","158,000",要確認,,,,,,,,,,,
,三井アウトレットパーク,三井アウトレットパーク幕張②　C-SITE1階総合案内所横,千葉市美浜区ひび野2丁目6-1,約6㎡,屋内（風除室含む）,場所とる,"108,000","158,000",要確認,,,,,,,,,,,
,三井アウトレットパーク,三井アウトレットパーク幕張③　A-SITEイベントスペース,千葉市美浜区ひび野2丁目6-1,約40㎡,屋内（風除室含む）,場所とる,"108,000","158,000",要確認,,,,,,,,,,,
,三井アウトレットパーク,三井アウトレットパーク幕張④　C-SITE1階ブリッジ側エスカレーター横,千葉市美浜区ひび野2丁目6-1,約38.8㎡,屋内（風除室含む）,場所とる,"108,000","208,000",要確認,,,,,,,,,,,
,三井アウトレットパーク,三井アウトレットパーク幕張⑤　B-SITE2階イベントステージ,千葉市美浜区ひび野2丁目6-1,約30㎡,屋内（風除室含む）,場所とる,"108,000","158,000",要確認,,,,,,,,,,,
,三井アウトレットパーク,三井アウトレットパーク幕張⑥　C-SITE1階総合案内所前,千葉市美浜区ひび野2丁目6-1,約28㎡,屋内（風除室含む）,場所とる,"108,000","158,000",要確認,,,,,,,,,,,
,三井アウトレットパーク,三井アウトレットパーク幕張⑦　D-SITE1階エレベーター前,千葉市美浜区ひび野2丁目6-1,約27㎡,屋内（風除室含む）,場所とる,"108,000","158,000",要確認,,,,,,,,,,,
,三井アウトレットパーク,三井アウトレットパーク幕張⑧　C-SITE1階中央スぺース,千葉市美浜区ひび野2丁目6-1,約12㎡,屋内（風除室含む）,場所とる,"108,000","158,000",要確認,,,,,,,,,,,
,三井アウトレットパーク,三井アウトレットパーク幕張⑨　B-SITE1階エレベーター横,千葉市美浜区ひび野2丁目6-1,約12㎡,屋内（風除室含む）,場所とる,"108,000","158,000",要確認,,,,,,,,,,,
,三井アウトレットパーク,三井アウトレットパーク幕張⑩　C-SITE1階総合案内所前柱まわり,千葉市美浜区ひび野2丁目6-1,約4.8㎡,屋内（風除室含む）,場所とる,"108,000","158,000",要確認,,,,,,,,,,,
,三井アウトレットパーク,三井アウトレットパーク木更津①　ピアストリート(フードコート側植栽前),木更津市金田東3丁目1-1,約78.0㎡,屋内（風除室含む）,場所とる,"208,000","308,000",要確認,,,,,,,,,,,
,三井アウトレットパーク,三井アウトレットパーク木更津②　ピアストリート内 (ステージ側),木更津市金田東3丁目1-1,約66.0㎡,屋内（風除室含む）,場所とる,"108,000","208,000",要確認,,,,,,,,,,,
,三井アウトレットパーク,三井アウトレットパーク木更津③　グリーンゾーン通路,木更津市金田東3丁目1-1,約48.0㎡,屋外,場所とる,"108,000","208,000",要確認,,,,,,,,,,,
,三井アウトレットパーク,三井アウトレットパーク木更津④　アーバンゾーン通路,木更津市金田東3丁目1-1,約48.0㎡,屋外,場所とる,"108,000","208,000",要確認,,,,,,,,,,,
,三井アウトレットパーク,三井アウトレットパーク木更津⑤　インモール免税カウンター跡地,木更津市金田東3丁目1-1,約36.15㎡,屋内（風除室含む）,グラスト,"110,000","220,000",要確認,,,,,,,,,,,
,三井アウトレットパーク,三井アウトレットパーク木更津⑥　インモールフードコート側,木更津市金田東3丁目1-1,約32.45㎡,屋内（風除室含む）,場所とる,"208,000","308,000",要確認,,,,,,,,,,,
,三井アウトレットパーク,三井アウトレットパーク木更津⑦　インモール入口側,木更津市金田東3丁目1-1,約32.45㎡,屋内（風除室含む）,場所とる,"208,000","308,000",要確認,,,,,,,,,,,
,三井アウトレットパーク,三井アウトレットパーク木更津⑧　イースト3ゲート施設内植栽前,木更津市金田東3丁目1-1,約15.0㎡,屋内（風除室含む）,グラスト,"110,000","220,000",要確認,,,,,,,,,,,
,三井アウトレットパーク,三井アウトレットパーク木更津⑨　ウェルカムホール前,木更津市金田東3丁目1-1,約15.0㎡,屋内（風除室含む）,グラスト,"110,000","220,000",要確認,,,,,,,,,,,
,三井アウトレットパーク,三井アウトレットパーク木更津⑩　プレイグランド奥,木更津市金田東3丁目1-1,約15.0㎡,屋内（風除室含む）,場所とる,"108,000","208,000",要確認,,,,,,,,,,,
,三井アウトレットパーク,三井アウトレットパーク木更津⑪　ステージ裏植栽前,木更津市金田東3丁目1-1,約15.0㎡,屋外,場所とる,"108,000","208,000",要確認,,,,,,,,,,,
,三井アウトレットパーク,三井アウトレットパーク木更津⑫　ピアストリート内(インモール側),木更津市金田東3丁目1-1,約15.0㎡,屋内（風除室含む）,場所とる,"108,000","208,000",要確認,,,,,,,,,,,
,三井アウトレットパーク,"三井アウトレットパーク木更津⑬　ステージ裏イベントスペース(A,B)",木更津市金田東3丁目1-1,約10.0㎡,屋外,場所とる,"108,000","208,000",要確認,,,,,,,,,,,
,三井アウトレットパーク,三井アウトレットパーク木更津⑭　イースト3ゲート前,木更津市金田東3丁目1-1,約9.0㎡,屋内（風除室含む）,グラスト,"110,000","220,000",要確認,,,,,,,,,,,
,三井アウトレットパーク,三井アウトレットパーク木更津⑮　インモール狭スペース,木更津市金田東3丁目1-1,約7.5㎡ ,屋内（風除室含む）,場所とる,"108,000","208,000",要確認,,,,,,,,,,,
,イオンモール,イオンモール幕張新都心グランドモール①　1F グランドコート,千葉市美浜区豊砂1-1幕張新都心グランドモール2階,70.2坪,屋内（風除室含む）,グラスト,"360,000","840,000",実施不可,,,,,,,,,,,
,イオンモール,イオンモール幕張新都心グランドモール②　1F ホビーコート,千葉市美浜区豊砂1-1幕張新都心グランドモール2階,38.9坪,屋内（風除室含む）,グラスト,"360,000","600,000",実施不可,,,,,,,,,,,
,イオンモール,イオンモール幕張新都心グランドモール③　1F ファミリコート,千葉市美浜区豊砂1-1幕張新都心グランドモール2階,36.9坪,屋内（風除室含む）,グラスト,"360,000","600,000",実施不可,,,,,,,,,,,
,イオンモール,イオンモール幕張新都心グランドモール④　1Fグランドスクエア,千葉市美浜区豊砂1-1幕張新都心グランドモール2階,105坪,屋内（風除室含む）,グラスト,"360,000","600,000",実施不可,,,,,,,,,,,
,イオンモール,イオンモール幕張新都心グランドモール⑤　2Fグランドダイナーズ入口(Pandora House idee marche前),千葉市美浜区豊砂1-1幕張新都心グランドモール2階,18.2坪,屋内（風除室含む）,グラスト,"120,000","360,000",実施不可,,,,,,,,,,,
,イオンモール,イオンモール幕張新都心グランドモール⑥　2Fイベントスペースとみや前,千葉市美浜区豊砂1-1幕張新都心グランドモール2階,15.9坪,屋内（風除室含む）,グラスト,"60,000","240,000",実施不可,,,,,,,,,,,
,イオンモール,イオンモール幕張新都心グランドモール⑦　2Fイベントスペース リビングハウス前,千葉市美浜区豊砂1-1幕張新都心グランドモール2階,11.4坪,屋内（風除室含む）,グラスト,"60,000","240,000",実施不可,,,,,,,,,,,
,イオンモール,イオンモール幕張新都心グランドモール⑧　2Fイベントスペース ラウレア前,千葉市美浜区豊砂1-1幕張新都心グランドモール2階,9.0坪（29.7m²）,屋内（風除室含む）,グラスト,"120,000","360,000",実施不可,,,,,,,,,,,
,イオンモール,イオンモール幕張新都心グランドモール⑨　2FイベントスペースPLAZA前,千葉市美浜区豊砂1-1幕張新都心グランドモール2階,14.7坪（48.5m²）,屋内（風除室含む）,グラスト,"60,000","240,000",実施不可,,,,,,,,,,,
,イオンモール,イオンモール幕張新都心グランドモール⑩　2Fイベントスペース　アクタス前,千葉市美浜区豊砂1-1幕張新都心グランドモール2階,3.6坪（12m²）,屋内（風除室含む）,グラスト,"60,000","180,000",実施不可,,,,,,,,,,,
,イオンモール,イオンモール幕張新都心グランドモール⑪　3Fイベントスペース　3COINS+plus前,千葉市美浜区豊砂1-1幕張新都心グランドモール2階,10坪（32.9m²）,屋内（風除室含む）,グラスト,"60,000","180,000",実施不可,,,,,,,,,,,
,イオンモール,イオンモール幕張新都心グランドモール⑫　3Fイベントスペース　DAISO前,千葉市美浜区豊砂1-1幕張新都心グランドモール2階,約10坪（33.2m²）,屋内（風除室含む）,グラスト,"60,000","180,000",実施不可,,,,,,,,,,,
,イオンモール,イオンモール幕張新都心ファミリーモール,千葉市美浜区豊砂1-1幕張新都心ファミリーモール1階,9.7坪（32m²）,屋内（風除室含む）,グラスト,"60,000","180,000",実施不可,,,,,,,,,,,
,イオンモール,イオンモール成田①　1F 和み広場,成田市ウイング土屋24,146㎡,屋内（風除室含む）,場所とる,"208,000","408,000",要確認,,,,備品使用料別途,,,,,,,
,イオンモール,イオンモール成田②　1F うなりくん広場,成田市ウイング土屋24,102㎡,屋内（風除室含む）,場所とる,"208,000","408,000",要確認,,,,備品使用料別途,,,,,,,
,イオンモール,イオンモール成田③　2F ブリッジスペースAorG,成田市ウイング土屋24,13～16㎡,屋内（風除室含む）,場所とる,"88,000","208,000",要確認,,,,備品使用料別途,,,,,,,
,イオンモール,イオンモール成田⑩　2F ブリッジスペースBorCorDorEorI,成田市ウイング土屋24,11～23㎡,屋内（風除室含む）,場所とる,"48,000","188,000",要確認,,,,備品使用料別途,,,,,,,
,イオンモール,イオンモール成田④　1F ブリッジスペースH,成田市ウイング土屋24,3.75㎡,屋内（風除室含む）,グラスト,"72,000","180,000",要確認,,,,備品使用料別途,,,,,,,
,イオンモール,イオンモール成田⑤　2FブリッジスペースI,成田市ウイング土屋24,5㎡,屋内（風除室含む）,グラスト,"50,000","156,000",要確認,,,,備品使用料別途,,,,,,,
,イオンモール,イオンモール成田⑥　2FブリッジスペースJ,成田市ウイング土屋24,16㎡,屋内（風除室含む）,グラスト,"72,000","180,000",要確認,,,,備品使用料別途,,,,,,,
,イオンモール,イオンモール成田⑦　1FブリッジスペースJ,成田市ウイング土屋24,16㎡,屋内（風除室含む）,場所とる,"88,000","208,000",要確認,,,,備品使用料別途,,,,,,,
,イオンモール,イオンモール成田⑧　1FブリッジスペースL,成田市ウイング土屋24,52.8㎡程度,屋内（風除室含む）,場所とる,"108,000","208,000",要確認,,,,備品使用料別途,,,,,,,
